BEA_Summary,BEA_Detail,DnB_Share_RoUS,X_Share_US,alpha_RoUS,RoUS_Share_Used,DetailedOutput_CA_RoUS,D_cal_RoUS,RoUS_Direct_Emissions,RoUS_Output_Weight,RoUS_Emissions_Weight
333,333120,0.02479896429657688,0.08593297640293476,0.2,0.07370617398166318,29483871352.28205,0.023971668774042675,706777598.233391,0.07370617398166318,0.07669898064781422
333,333130,0.10051512205400116,0.046517284685041974,0.2,0.05731685215883381,22927830927.559055,0.02930623932628768,671928500.395706,0.05731685215883381,0.07291718240275474
333,333242,0.0055406429785343474,0.02337761914204508,0.2,0.019810223909342933,7924466318.768337,0.009223354932101337,73090165.50548287,0.019810223909342933,0.007931690539800305
333,33329A,0.07436143802379017,0.08316478286734087,0.2,0.08140411389863074,32563193720.119694,0.016232270733294557,528574576.4057,0.08140411389863074,0.05736052091634058
333,333314,0.023315364747185,0.012979046863639368,0.2,0.015046310440348496,6018810330.055922,0.01690576616093692,101752600.00695696,0.015046310440348496,0.01104211666909856
333,333316,0.023315364747185,0.0043333994315552914,0.2,0.008129792494681234,3252071611.986837,0.0066149682302542945,21512350.395804796,0.008129792494681234,0.002334504306334817
333,333318,0.023315364747185,0.05248727609227312,0.2,0.0466528938232555,18662044783.911068,0.053641400516298635,1001058218.7068754,0.0466528938232555,0.10863409527388528
333,333413,0.023504580838560964,0.015964042567254942,0.2,0.017472150221516148,6989192377.657372,0.017141252132371484,119803508.74707396,0.017472150221516148,0.013000987894777266
333,333414,0.006267741549517524,0.01178927886839844,0.2,0.010684971404622257,4274191770.896562,0.0277262945193156,118507499.87191318,0.010684971404622257,0.012860345973069771
333,333415,0.12728676128178673,0.08797144556811422,0.2,0.09583450871084873,38335626085.30963,0.060510429900078384,2319705214.9107447,0.09583450871084871,0.25173268908322244
333,333511,0.0019888490562107084,0.017441998810232003,0.2,0.014351368859427746,5740820481.14155,0.03390506437939524,194642888.00365502,0.014351368859427746,0.021122501813218484
333,333514,0.013669520676286967,0.02505387005089563,0.2,0.0227770001759739,9111233248.199684,0.017458696903832654,159070259.70044097,0.0227770001759739,0.017262186578780137
333,333517,0.015915161139331595,0.020865886707647566,0.2,0.01987574159398437,7950674638.654106,0.012975695863713606,103165536.02251676,0.01987574159398437,0.011195447437341494
333,33351B,0.010996028430643337,0.023787428118183622,0.2,0.021229148180675565,8492063012.703499,0.022998489982399332,195304626.12756532,0.021229148180675565,0.021194313143524622
333,333611,0.006606275745678841,0.03436843148919294,0.2,0.028816000340490124,11526948164.989464,0.012687049270826584,146242959.3114854,0.028816000340490124,0.01587017745631313
333,333612,0.004783791777134685,0.008386542402009386,0.2,0.0076659922770344465,3066542704.277419,0.020743759136173528,63611623.23832099,0.0076659922770344465,0.006903086164483828
333,333613,0.012133229548843924,0.013150902240729725,0.2,0.012947367702352565,5179193316.720314,0.02112740553350674,109422917.53877789,0.012947367702352565,0.011874493837540526
333,333618,0.15574214254819377,0.06782999537312447,0.2,0.08541242480813832,34166594314.827965,0.016553567960818253,565579040.9802113,0.08541242480813832,0.0613762179607536
333,333912,0.017628158419950284,0.024199881023200476,0.2,0.02288553650255044,9154649842.997131,0.011151020493365318,102083688.0088446,0.02288553650255044,0.011078046093450686
333,333914,0.04786973897671175,0.046337497521316676,0.2,0.0466439458123957,18658465409.391983,0.013695783356225252,255542300.0066553,0.0466439458123957,0.027731260826458964
333,333920,0.09101536170182728,0.08033313503866746,0.2,0.08246958037129942,32989400572.45405,0.012469147327400737,411349695.98056775,0.08246958037129942,0.044639363854143264
333,333991,0.010640765251785549,0.00888095710225395,0.2,0.00923291873216027,3693343086.466714,0.013404450044535509,49507232.89987366,0.00923291873216027,0.0053724881880882
333,333993,0.019972330537509443,0.01852865357921872,0.2,0.018817388970876866,7527313461.436916,0.015782906190811626,118802882.2306924,0.018817388970876866,0.012892400647519472
333,333994,0.0048588841910501505,0.007022275100799788,0.2,0.00658959691884986,2635964089.8888426,0.01577375253154281,41579045.23594007,0.00658959691884986,0.0045121271442064995
333,33399A,0.040554003335414895,0.06114614316874876,0.2,0.05702771520208199,22812170645.99049,0.01973307944533492,450154375.67786753,0.05702771520208199,0.04885041890821843
333,33399B,0.055556992688581296,0.030854650009914733,0.2,0.03579511854564805,14318728177.399797,0.01272197790474034,182162543.49686316,0.03579511854564805,0.019768144085699806
334,334111,0.16240162142015482,0.05378511360845521,0.2,0.07550841517079514,17016300915.389402,1.3262203430652763e-05,225673.64437709708,0.07550841517079514,2.7484223569504513e-05
334,334112,0.07129078642026115,0.014958658322112222,0.2,0.02622508394174201,5909989222.719495,0.008322540091784661,49186122.24809826,0.02622508394174201,0.005990253687421316
334,334118,0.035660480548567096,0.024734433707934947,0.2,0.02691964307606138,6066512534.808317,0.016304777564371563,98913137.47152151,0.02691964307606138,0.012046381365144156
334,334210,0.03629099606410279,0.022329305025081653,0.2,0.025121643232885883,5661321850.987281,0.0001452085925031451,822072.5776891632,0.025121643232885883,0.00010011814440242552
334,334220,0.06915791536027172,0.0839536702207242,0.2,0.0809945192486337,18252629311.773922,0.0028816443189158434,52597585.561550125,0.0809945192486337,0.006405727194152123
334,334290,0.00637132566956585,0.01539621107544821,0.2,0.013591233994271739,3062870899.0232983,0.0010420905246647046,3191788.7421434443,0.013591233994271739,0.0003887198951292375
334,334300,0.010937813709096734,0.008799044723537233,0.2,0.009226798520649133,2079317646.3563442,0.0013620503205526787,2832135.2667505,0.009226798520649133,0.0003449186060928818
334,334413,0.14528741736209125,0.18135291311331486,0.2,0.17413981396307016,39243513044.776924,0.17314104517932483,6794662865.081144,0.17413981396307016,0.8275048412443351
334,334418,0.07248339368798581,0.056596742913762585,0.2,0.059774073068607235,13470466993.2908,0.009204562095546463,123989749.89575422,0.05977407306860723,0.015100398701265894
334,33441A,0.07481194713822235,0.08497839053982718,0.2,0.08294510185950622,18692205491.35411,0.0056204703580873105,105058986.89143263,0.08294510185950622,0.012794868854445716
334,334510,0.02894334300601586,0.09463560324410081,0.2,0.08149715119648382,18365900613.455463,0.007788991945837697,143051851.9562602,0.08149715119648383,0.017421924000251266
334,334511,0.10335641413391146,0.15208486829662124,0.2,0.1423391774640793,32077037642.7473,0.02016705663367063,646899434.7816694,0.1423391774640793,0.07878424944835913
334,334512,0.007971957778906861,0.009016409639710595,0.2,0.008807519267549848,1984830403.8128583,0.00038116150770477626,756540.9492555889,0.008807519267549848,9.21372127712047e-05
334,334513,0.03073343302530304,0.032390195430820085,0.2,0.03205884294971668,7224663865.579108,0.0031908023736344155,23052474.61100061,0.03205884294971668,0.0028075027005828213
334,334514,0.006886198845967231,0.01667781720457426,0.2,0.014719493532852856,3317131351.6593156,5.624390177444834e-05,186568.4099156696,0.014719493532852857,2.2721695762403432e-05
334,334515,0.011519307017953012,0.03399079163173302,0.2,0.02949649470897702,6647222415.962924,0.0013329643209761806,8860510.314071666,0.02949649470897702,0.0010790991880510476
334,334516,0.06110955436911571,0.044907027097218576,0.2,0.048147532551598,10850352247.20729,0.013402308973718241,145419773.29075015,0.048147532551598,0.017710307163166704
334,334517,0.020801529617316517,0.02688832242274371,0.2,0.02567096386165827,5785114743.436138,0.00012285119780512695,710708.2756712292,0.025670963861658274,8.655536713274916e-05
334,33451A,0.037614540923994244,0.03727102582125829,0.2,0.03733972884180548,8414745040.45687,0.0012122742975688493,10200979.13314081,0.03733972884180548,0.001242351502307488
334,334610,0.006370023901196515,0.005253455961021107,0.2,0.005476769549056189,1234224801.0394871,0.0003289121037600413,405951.47582271614,0.005476769549056189,4.94398056568725e-05
335,335110,0.02135310431465511,0.012027823398705438,0.2,0.013892879581895373,2013589036.3024895,0.03395933161411646,68380137.81834543,0.013892879581895373,0.020703752307282837
335,335120,0.0679698951707474,0.09639165298038836,0.2,0.09070730141846017,13146822915.446198,0.02458558978440863,323222395.1674233,0.09070730141846017,0.09786345309057973
335,335210,0.0638487850273657,0.028982706984832383,0.2,0.035955922593339046,5211335137.348903,0.00010603087102945757,552562.403839522,0.035955922593339046,0.00016730172691083745
335,335220,0.14243213424236129,0.15339902746916562,0.2,0.15120564882380477,21915257733.564846,0.016526306705832043,362178270.8422503,0.15120564882380477,0.10965829332660718
335,335311,0.04541091218195046,0.04306347212829678,0.2,0.04353296013902752,6309526454.686237,0.011198461373082544,70656988.28524628,0.04353296013902752,0.021393124244974217
335,335312,0.13165735501085468,0.08283418671303899,0.2,0.09259882037260214,13420973555.388546,0.01847539509533557,247957788.99985394,0.09259882037260214,0.07507526030076513
335,335313,0.03503948680368822,0.09749460599620005,0.2,0.0850035821576977,12320144291.916964,0.017061832696273347,210204240.7026343,0.0850035821576977,0.06364445396423604
335,335314,0.0860198771946427,0.08589347245032686,0.2,0.08591875339919003,12452786251.947319,0.00402796828045348,50159428.02611098,0.08591875339919003,0.01518698860312871
335,335911,0.03758361824780947,0.06043699481531575,0.2,0.0558663195018145,8097083674.000912,0.1250566087697632,1012593825.1955689,0.0558663195018145,0.3065874450330317
335,335912,0.03758361824780947,0.017309116671497118,0.2,0.02136401698675959,3096431529.7153373,0.017165955184958434,53153204.87238577,0.02136401698675959,0.01609342746485213
335,335920,0.0926191452684627,0.09191543490161981,0.2,0.0920561769749884,13342324576.27547,0.015517156188477203,207034934.3674244,0.0920561769749884,0.06268486927424315
335,335930,0.061063582597834586,0.11536727530351334,0.2,0.1045065367623776,15146839458.746515,0.014289144459170896,216435377.12589887,0.1045065367623776,0.06553108229252155
335,335991,0.019979121925113762,0.027694586674395387,0.2,0.026151493724539062,3790312925.1395383,0.08254163389282239,312858621.8061005,0.026151493724539062,0.09472556826777263
335,335999,0.15743936376670445,0.08718964351270408,0.2,0.10123958756350417,14673338407.34596,0.011408571148213469,167401825.2020197,0.10123958756350417,0.05068498010309414
3361MV,336111,0.2783757251559977,0.06702994719928461,0.2,0.10929910279062723,72335715492.37715,0.040688902997003715,2943260910.8881927,0.10929910279062723,0.31060489999853924
3361MV,336112,0.2783757251559977,0.3564324601315245,0.2,0.34082111313641916,225560306024.26343,0.014907657989744376,3362575898.271797,0.34082111313641916,0.3548555776202082
3361MV,336120,0.04387657339401204,0.04385490437092126,0.2,0.04385923817553942,29026673535.057476,0.011656023198791866,338335580.1083878,0.04385923817553942,0.03570484989514598
3361MV,336211,0.015741735551683678,0.02495348747636695,0.2,0.023111137091430298,15295282346.035746,0.029866331514434147,456813973.15357566,0.023111137091430298,0.048207978410749794
3361MV,336212,0.009349362419199293,0.0184877861713369,0.2,0.01666010142090938,11025894318.32365,0.015348549823194326,169231488.2900658,0.01666010142090938,0.017859147078156074
3361MV,336213,0.014599849418680628,0.009317576291423777,0.2,0.010374030916875148,6865682606.285362,0.0018110751270113356,12434266.998197779,0.010374030916875148,0.0013121990793418556
3361MV,336214,0.005370503429954589,0.029639069515080774,0.2,0.02478535629805554,16403304654.638832,0.011816288230542553,193826175.7326127,0.02478535629805554,0.020454645970329484
3361MV,336310,0.0049129361579101395,0.06681894529189435,0.2,0.05443774346509751,36027680216.93209,0.006836390404403074,246299287.327937,0.05443774346509751,0.025992179363778962
3361MV,336320,0.02898845306396529,0.0402779196551626,0.2,0.03802002633692314,25162199303.581093,0.003727410264749569,93789839.96784262,0.03802002633692314,0.009897723900834762
3361MV,336350,0.022619739700023796,0.07029545290889574,0.2,0.06076031026712136,40212045702.97673,0.004715757632239996,189630261.43179604,0.060760310267121365,0.020011847461713982
3361MV,336360,0.005455942110831232,0.0532411400131625,0.2,0.04368410043269625,28910764862.297844,0.019026463111029953,550069601.1641709,0.04368410043269625,0.05804932645617023
3361MV,336370,0.015290175827244979,0.0635048756512172,0.2,0.05386193568642275,35646602361.82561,0.006576687521941276,234436564.9526209,0.05386193568642275,0.02474029588873102
3361MV,336390,0.2662858464119298,0.1101413210394021,0.2,0.14137022611390765,93560845369.95464,0.00584766019843855,547112031.6021473,0.14137022611390765,0.05773721155169381
3361MV,3363A0,0.010757432202569174,0.04600511428432674,0.2,0.03895557786797523,25781360739.043903,0.005355959489171394,138083923.69403303,0.03895557786797523,0.014572117324606537
3364OT,336411,0.21316502838306517,0.44581063522904724,0.2,0.39928151385985083,122864656564.82478,0.0038269685248506647,470199173.490171,0.39928151385985083,0.0809435200824722
3364OT,336412,0.2712172411063075,0.13913292248274547,0.2,0.1655497862074579,50942046953.6162,0.019615239405090995,999240446.7805682,0.1655497862074579,0.17201654901014446
3364OT,336413,0.12211614715891747,0.11070615441465712,0.2,0.1129881529635092,34768077478.8591,0.012933524045702176,449673766.0956605,0.1129881529635092,0.0774101265349967
3364OT,336414,0.14215764090290028,0.058993217389231266,0.2,0.07562610209196508,23271237806.734802,0.014270057589722392,332081903.6862306,0.07562610209196508,0.05716700444309458
3364OT,33641A,0.024259206513474657,0.028331406229512104,0.2,0.027516966286304616,8467365743.507406,0.039689474667960724,336065298.18129563,0.027516966286304616,0.057852735066384255
3364OT,336500,0.04544922219530431,0.0381447354304991,0.2,0.039605632783460146,12187222050.256063,0.09160235688112245,1116378263.6370409,0.039605632783460146,0.19218150838418946
3364OT,336611,0.1300474227077873,0.0760629864943796,0.2,0.08685987373706115,26728030688.92885,0.03086518573486513,824965631.5409641,0.08685987373706115,0.14201560940298263
3364OT,336612,0.01026227907704265,0.031239942306087662,0.2,0.02704440966027866,8321953282.502536,0.03769606872932915,313704922.89948195,0.02704440966027866,0.054003456744092744
3364OT,336991,0.017953564866867954,0.022591815570204194,0.2,0.021664165429536947,6666374858.010315,0.08241807768391968,549429800.9176232,0.021664165429536947,0.09458285899223084
3364OT,336992,0.0037411549790791073,0.022842140396466842,0.2,0.019021943312989297,5853325163.374166,0.04514915828501089,264272704.29481745,0.019021943312989297,0.04549383357813144
3364OT,336999,0.019631092109253616,0.026144044057169424,0.2,0.024841453667586263,7644072083.212707,0.02001114801145405,152966657.86739337,0.024841453667586263,0.026332797761280696
337,337110,0.1780620224953277,0.19752665468899586,0.2,0.19363372825026226,14379876779.9158,0.0262964387605316,378139549.12704617,0.19363372825026226,0.16188197224417084
337,337121,0.11554958219094938,0.16146249983607203,0.2,0.1522799163070475,11308806850.638472,0.025700438889259356,290641299.3752716,0.1522799163070475,0.12442387173490253
337,337122,0.04344029231669627,0.05358477699238063,0.2,0.051555880057243764,3828709022.9709477,0.020725108072516544,79350408.27929212,0.051555880057243764,0.03397000028239901
337,337127,0.06359040516546832,0.06444336616264278,0.2,0.06427277396320788,4773107341.608282,0.02233271204246148,106596431.80789658,0.06427277396320788,0.04563405402870445
337,33712N,0.02657808430014891,0.04424743944500544,0.2,0.04071356841603414,3023523341.638957,0.030821127451048636,93188398.26387477,0.04071356841603414,0.03989405957683343
337,337215,0.07367234447297802,0.09570770986059565,0.2,0.09130063678307214,6780285225.782442,0.024386347576732404,165346392.18531418,0.09130063678307214,0.07078497906978742
337,33721A,0.26575799586019716,0.24949838039159114,0.2,0.25275030348531236,18770067864.972755,0.02307475840761968,433114781.278872,0.25275030348531236,0.1854169318268531
337,337900,0.2333492731982342,0.1335291726227165,0.2,0.15349319273782003,11398908744.209078,0.06926271284928938,789519343.1454072,0.15349319273782003,0.3379941312363493
339,339112,0.5938193986076796,0.27051817157390445,0.2,0.33517841698065953,53251056590.81903,0.015006817150499332,799128869.3293135,0.33517841698065953,0.23901355358372048
339,339113,0.10257174276941984,0.22117509301403238,0.2,0.1974544229651099,31370327320.417236,0.008878156698417176,278510681.63130164,0.1974544229651099,0.08330049167612996
339,339114,0.03096044646138719,0.030028895729853254,0.2,0.030215205876160046,4800403476.180533,0.02006915687848129,96340050.44347404,0.03021520587616005,0.02881459886220251
339,339115,0.01968847625595562,0.0408002669235176,0.2,0.0365779087900052,5811270034.916288,0.0023697022661433842,13770979.770912273,0.0365779087900052,0.004118798528875191
339,339116,0.013874753985384599,0.035688429746863336,0.2,0.03132569459456759,4976830998.334498,0.027658146510554142,137649920.91020298,0.03132569459456759,0.041170076579610866
339,339910,0.014412879986010844,0.05009852247760423,0.2,0.042961393979285556,6825438351.967078,0.011644096490851106,79476062.76266041,0.042961393979285556,0.023770704469341666
339,339920,0.0456020041298369,0.06544662473952924,0.2,0.06147770061759077,9767193675.986776,0.046498174788339265,454156678.737595,0.06147770061759078,0.13583491453631918
339,339930,0.026500456024139647,0.012685162451919143,0.2,0.015448221166363244,2454317037.976121,0.02798898144980714,68693834.04785925,0.015448221166363244,0.020545819348072123
339,339940,0.009613045613446659,0.017973269876044244,0.2,0.01630122502352473,2589836971.1480536,0.038335900336203106,99283732.0129459,0.01630122502352473,0.029695032318609697
339,339950,0.06565475146331606,0.086435374920521,0.2,0.08227925022908002,13072014151.948568,0.04078127282431407,533093375.49390906,0.08227925022908002,0.15944429860940576
339,339990,0.07730204470342299,0.16915018854621114,0.2,0.1507805597776535,23955075013.014637,0.03270044638275005,783341646.0578406,0.1507805597776535,0.23429171148771255
42,423100,0.03579298220237484,0.06845934833889236,0.2,0.06192607511158886,155507187533.67624,0.0036766585209166793,571746826.1094787,0.06192607511158887,0.022171742621876253
42,423400,0.060827795215884634,0.10348119574742153,0.2,0.09495051564111415,238437324109.67505,0.0026857969407844445,640394235.6625943,0.09495051564111415,0.024833817209376927
42,423600,0.06741628867466094,0.11697071762509788,0.2,0.1070598318350105,268845931483.47617,0.005455480251683486,1466683669.9535558,0.1070598318350105,0.05687645536958762
42,423800,0.11328875309467731,0.0900323617529928,0.2,0.0946836400213297,237767152829.17325,0.026995222806594703,6418577266.713186,0.0946836400213297,0.2489056985669053
42,423A00,0.10927024219671738,0.1422294578289938,0.2,0.13563761470253852,340609734238.1206,0.00859062072139876,2926049040.856124,0.13563761470253852,0.11346911477288621
42,424200,0.2277685898698657,0.10654816899563449,0.2,0.13079225317048074,328442185381.25525,0.0014030568957173622,460823073.0436504,0.13079225317048074,0.01787023574624879
42,424400,0.11325389240814132,0.08716485837143274,0.2,0.09238266517877446,231989003225.6866,0.009290522141678323,2155298971.0941253,0.09238266517877446,0.08358023495375451
42,424700,0.1063617464584594,0.07453920972222085,0.2,0.08090371706946856,203163360181.03134,0.02456108780009192,4989913127.168009,0.08090371706946856,0.19350360073517267
42,424A00,0.16582894194128742,0.18481677055308726,0.2,0.1810192048307273,454570831141.5477,0.01324179735468916,6019334829.3289995,0.1810192048307273,0.23342349532382556
42,425000,0.0001907679379310352,0.02575791106422632,0.2,0.020644482438967264,51841900142.82658,0.002668957735382507,138363840.40312448,0.020644482438967264,0.005365604700366136
441,441000,1.0,1.0,0.2,1.0,376761738435.6313,0.009182951505048676,3459784773.012236,1.0,1.0
445,445000,1.0,1.0,0.2,1.0,187381944849.94263,0.02726406894254249,5108794262.976531,1.0,1.0
452,452000,1.0,1.0,0.2,1.0,302477000000.0,0.00490310962268727,1483077889.3415773,1.0,1.0
481,481000,1.0,1.0,0.2,1.0,259086750547.74765,0.5270646689449979,136555472405.48387,1.0,1.0
482,482000,1.0,1.0,0.2,1.0,91367771140.9396,0.3444483619753073,31471479106.8314,1.0,1.0
483,483000,1.0,1.0,0.2,1.0,59524828512.6162,0.5482539235726871,32634720782.033188,1.0,1.0
484,484000,1.0,1.0,0.2,1.0,511414143541.6651,0.4499386205753794,230104974287.8759,1.0,1.0
485,485000,1.0,1.0,0.2,1.0,84649169785.47247,0.13710783779819263,11606064640.698229,1.0,1.0
486,486000,1.0,1.0,0.2,1.0,68588992916.93497,1.526560596414314,104705253934.73341,1.0,1.0
487OS,48A000,0.6926521229364468,0.5933950842267104,0.2,0.6132464919686578,203259887763.03723,0.04429215686509684,9002818833.182423,0.6132464919686578,0.2231601674413109
487OS,492000,0.3073478770635531,0.4066049157732896,0.2,0.38675350803134234,128189032736.33287,0.24447949939337957,31339590551.100204,0.38675350803134234,0.7768398325586892
493,493000,1.0,1.0,0.2,1.0,150645656489.7917,0.08523059308779006,12839618648.724436,1.0,1.0
4A0,444000,0.050555496514582125,0.14204721316159138,0.2,0.12374886983218954,182095991553.9879,0.018320936181861307,3336169040.233368,0.12374886983218954,0.5175150853451407
4A0,446000,0.09856238314387188,0.10905196701665833,0.2,0.10695405024210104,157382478368.9811,0.0028045958217772513,441394241.2545931,0.10695405024210103,0.06847020510020248
4A0,447000,0.045286031109579,0.10577922747871082,0.2,0.09368058820488447,137850629437.36002,0.0036797043643739527,507249562.77235013,0.09368058820488445,0.0786858512274472
4A0,448000,0.030620749200354448,0.139909367237288,0.2,0.11805164362990131,173712544854.07166,0.0014975353285864984,260140672.93763906,0.11805164362990131,0.04035368739818033
4A0,454000,0.5106183921845883,0.29466461116005177,0.2,0.3378553673649591,497152888794.75446,0.0018986610321759456,943924816.9883015,0.3378553673649591,0.14642403497303796
4A0,4B0000,0.26435694784702424,0.2085476139456997,0.2,0.21970948072596463,323301665711.0463,0.0029620546631748063,957637206.5315871,0.21970948072596463,0.14855113595599143
511,511110,0.07177912268822757,0.06774311602760597,0.2,0.06855031735973029,28556553643.68885,0.0033951608061108945,96954091.68865564,0.06855031735973029,0.13957357932481407
511,511120,0.020542501852603402,0.07184404029287866,0.2,0.06158373260482361,25654427746.549458,0.0008587189785379398,22029943.98949233,0.06158373260482361,0.03171395947695101
511,511130,0.04890559951737646,0.10011965354976524,0.2,0.0898768427432875,37440714791.37751,0.00316426920406543,118472500.79255287,0.08987684274328749,0.1705511412584691
511,5111A0,0.01958355445012957,0.028179578954471953,0.2,0.026460374053603478,11022809524.404707,0.003501818925000597,38599882.99923723,0.026460374053603478,0.055567782007832064
511,511200,0.839189221491663,0.7321136111752782,0.2,0.7535287332385552,313903487563.2612,0.0013334945813139492,418588599.7211595,0.7535287332385552,0.6025935379319337
512,512100,0.7147016839472252,0.8782864838686136,0.2,0.845569523884336,82757744295.68558,0.0019749540433562406,163442741.7158061,0.8455695238843359,0.9383644730949537
512,512200,0.2852983160527748,0.12171351613138638,0.2,0.15443047611566407,15114449483.859715,0.0007102853572041718,10735572.150587708,0.15443047611566407,0.06163552690504626
513,515100,0.32560708498310403,0.10997863163585152,0.2,0.15310432230530202,123277810377.84976,0.012722221360675095,1568367592.486334,0.15310432230530202,0.35510839201665256
513,515200,0.08675748483130187,0.12621719631285513,0.2,0.11832525401654448,95274111193.77216,0.02171623712783566,2068995190.827738,0.11832525401654448,0.46846004649986234
513,517110,0.22225831148469105,0.4035105832565758,0.2,0.36726012890219883,295713562154.48956,0.0009818182236678483,290336964.3090128,0.3672601289021989,0.06573783660967104
513,517210,0.15005413765753756,0.3034040894547935,0.2,0.27273409909534235,219602308057.66718,0.0014877973565485133,326723733.4201495,0.27273409909534235,0.07397649643128397
513,517A00,0.2153229810433655,0.056889499339924036,0.2,0.08857619568061234,71320517217.87152,0.0022737480077168397,162164883.93346992,0.08857619568061234,0.036717228442530045
514,518200,0.34959463283891157,0.4825368402030524,0.2,0.45594839873022425,208093880882.06558,0.004684683701145873,974854012.0764035,0.45594839873022425,0.6588106752463018
514,519130,0.37843199293833646,0.4943185862999896,0.2,0.471141267627659,215027873981.73267,0.0005620110283055914,120848036.5708387,0.471141267627659,0.08166964036578656
514,5191A0,0.271973374222752,0.02314457349695805,0.2,0.07291033364211684,33276121434.45954,0.011540285668348171,384015947.28830683,0.07291033364211684,0.2595196843879117
521CI,522A00,0.2381311028082863,0.3793862261015546,0.2,0.35113520144290095,398104866554.0734,0.008339651121206673,3320055696.7155113,0.35113520144290095,0.3528141416516738
521CI,52A000,0.7618688971917137,0.6206137738984454,0.2,0.6488647985570991,735660318247.0021,0.00827848894711376,6090155813.437998,0.6488647985570991,0.6471858583483262
523,523900,0.5114674805025619,0.6375772095165451,0.2,0.6123552637137485,386422577048.4466,0.005990237659288305,2314763073.4348416,0.6123552637137485,0.7858473589482741
523,523A00,0.48853251949743814,0.3624227904834549,0.2,0.38764473628625157,244620544398.5892,0.002578688325270928,630800141.9620606,0.38764473628625157,0.21415264105172596
524,524113,0.17396180656174462,0.08805396819005822,0.2,0.10523553586439549,130784392763.07521,0.0006753784496074881,88328960.41718252,0.10523553586439549,0.05746457059852929
524,5241XX,0.7006386708668835,0.5640469623720081,0.2,0.5913653040709832,734935699797.5994,0.0011925867735474852,876474594.9864823,0.5913653040709832,0.5702120346886863
524,524200,0.12539952257137185,0.3478990694379336,0.2,0.30339916006462125,377057755138.99866,0.0015178029807687804,572299384.6719571,0.30339916006462125,0.37232339471278436
525,525000,1.0,1.0,0.2,1.0,165902826553.6723,0.09035410896324422,14990002067.740715,1.0,1.0
532RL,532100,0.31106605926024256,0.19712958449230064,0.2,0.21991687944588903,116511536831.01884,0.02938184521132596,3423323940.5026994,0.21991687944588903,0.468481242058642
532RL,532400,0.24653048171300365,0.2675938405069825,0.2,0.26338116874818673,139538833128.77643,0.020294083935645805,2831812791.7974625,0.26338116874818673,0.3875330518046192
532RL,532A00,0.19268311250797407,0.08448369798984888,0.2,0.10612358089347391,56224067634.38972,0.012556695600639564,705988502.7148026,0.10612358089347391,0.09661439477515052
532RL,533000,0.2497203465187797,0.450792877010868,0.2,0.41057837091245036,217523625767.6896,0.001591346541031858,346155469.4581212,0.41057837091245036,0.04737131136158835
5411,541100,1.0,1.0,0.2,1.0,375780484811.2153,0.0006059110000600519,227689529.3550146,1.0,1.0
5412OP,541200,0.0529367903449232,0.12489323170958151,0.2,0.11050194343664986,183337051483.7133,0.0060959170215277095,1117607452.8162699,0.11050194343664985,0.03430265583536975
5412OP,541300,0.27738765451055103,0.240709065237701,0.2,0.24804478309227102,411538455829.28784,0.017494287077007266,7199571889.505836,0.24804478309227104,0.22097601091098065
5412OP,541400,0.03880685101447719,0.02634018325188724,0.2,0.02883351680440523,47838542838.44639,0.005192704065953148,248411395.90647438,0.02883351680440523,0.0076244754791953
5412OP,541610,0.301054287953004,0.18395967089516427,0.2,0.20737859430673222,344067975988.4061,0.008628846780558183,2968909846.9007287,0.2073785943067322,0.09112456473679074
5412OP,5416A0,0.03887659288437379,0.03890552763014081,0.2,0.03889974068098741,64539713403.519325,0.01383217358163742,892724518.7066106,0.03889974068098741,0.027400337966449865
5412OP,541700,0.12820591228632494,0.18597452415748622,0.2,0.17442080178325398,289386724991.85205,0.05964748262254728,17261189650.14736,0.17442080178325395,0.5297966172165379
5412OP,541800,0.09853254663857845,0.0944294076826566,0.2,0.09525003547384098,158032158660.67062,0.01453721859503496,2297348035.495416,0.09525003547384098,0.07051235994989137
5412OP,541920,0.006624766904035295,0.009418911076304467,0.2,0.008860082241850633,14700025208.654833,0.003293361325066197,48412494.49968198,0.008860082241850633,0.0014859216738127197
5412OP,541940,0.01868112801805926,0.031033983081640515,0.2,0.028563412068924265,47390404061.38264,0.0024754437374762414,117312278.95021829,0.028563412068924265,0.0036006584601344623
5412OP,5419A0,0.03889346944567284,0.06433549527743736,0.2,0.059247090111084456,98298604279.14847,0.004367278510923449,429297382.1220929,0.059247090111084456,0.013176397770837225
5415,541511,0.3909245896771637,0.32360077389917885,0.2,0.3370655370547758,183145545085.89838,0.012779994900010963,2340599132.157509,0.3370655370547758,0.4531545105885163
5415,541512,0.5827256887499471,0.5721980291199523,0.2,0.5743035610459513,312049519068.57355,0.00838024183086482,2615050432.999709,0.5743035610459513,0.5062899848373206
5415,54151A,0.026349721572889173,0.1042011969808689,0.2,0.08863090189927296,48157859689.93693,0.00434974066233639,209474200.5044092,0.08863090189927296,0.04055550457416321
55,550000,1.0,1.0,0.2,1.0,670975295723.873,0.0024882731866423223,1669569837.2491162,1.0,1.0
561,561100,0.11458287800477772,0.06927574917727797,0.0,0.06927574917727797,78096575647.71231,0.006437911121716877,502778812.9304105,0.06927574917727797,0.03106484317253819
561,561200,0.016049359780919707,0.0315657049439953,0.0,0.0315657049439953,35584941242.91127,0.01714669029794321,610163966.7627059,0.0315657049439953,0.03769977463159485
